IDFrom	IDTo	Weight	Time
1281	1905	1	1462804212
1444	1261	1	1462344216
1444	1147	1	1461810505
1711	1980	1	1461766223
272	1147	1	1462545883
229	227	1	1462526570
229	1261	1	1462526570
586	1002	1	1462691215
341	1711	1	1463652090
1182	1880	1	1461839216
1281	1147	1	1463572314
1880	832	1	1463642062
1880	350	1	1462178106
1880	1261	1	1462178106
1880	1969	1	1461849487
1880	1261	1	1461849487
1880	411	1	1461849487
1880	1002	1	1461849487
1880	1590	1	1463496072
657	1147	1	1462453848
1880	1526	1	1462162949
1880	1261	1	1462162949
1880	1969	1	1462162949
1880	2004	1	1462162949
1880	1002	1	1462162949
1845	1123	1	1462960354
1845	1580	1	1462960354
1845	434	1	1462960354
1845	1880	1	1462960354
1845	1244	1	1462960354
1845	907	1	1462960354
1845	715	1	1462960354
1845	1138	1	1462960354
1845	1002	1	1462960354
1845	1281	1	1462960354
1845	453	1	1462960354
1845	919	1	1462960354
1845	870	1	1462960354
1845	385	1	1462960354
1845	668	1	1462960354
1845	1590	1	1462960354
1845	1261	1	1462960354
1845	1217	1	1462960354
1845	1673	1	1462960354
1845	968	1	1462960354
1845	559	1	1462960354
1845	1968	1	1462960354
1845	1326	1	1462960354
1845	1969	1	1462960354
1845	457	1	1462960354
1845	155	1	1462960354
1845	412	1	1462960354
1845	1821	1	1462960354
1845	557	1	1462960354
1845	1674	1	1462960354
1845	575	1	1462960354
1845	1851	1	1462960354
1845	24	1	1462960354
1845	1838	1	1462960354
1845	830	1	1462960354
1845	872	1	1462960354
1845	1444	1	1462960354
512	1880	1	1462338263
1584	1147	1	1462957936
1584	34	1	1462957936
1850	1147	1	1463381735
1850	1201	1	1463381735
1383	740	1	1461598612
1383	1147	1	1461598612
203	1880	1	1463120159
1444	1838	1	1463561669
832	1880	1	1463513440
2004	265	1	1462275904
2004	537	1	1462275904
1294	1147	1	1463761977
1294	2004	1	1463761977
1880	1261	1	1462278541
1880	1969	1	1462278541
1880	2004	1	1462278541
1880	1002	1	1462278541
350	1838	1	1462379891
906	1147	1	1463544139
906	2004	1	1463544139
1261	1880	1	1462769148
1900	1147	1	1462953882
1590	1880	1	1462263732
1980	1880	1	1463470336
1980	1261	1	1463470336
1980	2004	1	1463470336
1201	1147	1	1463403736
1201	2004	1	1463403736
1444	411	1	1462792012
600	600	1	1461757830
1002	1787	1	1461690659
1201	1147	1	1462959291
1201	1584	1	1462959291
1444	1147	1	1462803317
1838	1880	1	1462190968
1900	1147	1	1461677086
1900	1147	1	1462161587
1584	1147	1	1462683568
1584	855	1	1462683568
1383	1147	1	1461555539
1845	1880	1	1463252081
1582	1147	1	1462979019
1582	1201	1	1462979019
203	84	1	1463826940
203	1880	1	1463826940
203	412	1	1463826940
203	832	1	1463826940
403	1147	1	1462813732
403	1864	1	1462813732
34	1147	1	1461573851
350	1880	1	1463656565
1584	1281	1	1463120207
1584	1147	1	1463120207
1002	586	1	1461846352
34	1147	1	1463670175
1998	1147	1	1461605376
1998	1900	1	1461605376
1272	1272	1	1463566712
1272	537	1	1463566712
1526	14	1	1462450561
1526	537	1	1462450561
1526	1272	1	1462450561
1526	1677	1	1462450561
1526	1002	1	1462450561
1880	440	1	1462372312
1880	153	1	1462372312
1880	1773	1	1462372312
217	1880	1	1463401389
217	1905	1	1463401389
217	2004	1	1463401389
1383	1147	1	1463539603
1880	586	1	1461910031
1880	1880	1	1461909615
1880	31	1	1463462843
272	1147	1	1462289118
906	1147	1	1461848627
906	1383	1	1461848627
1845	966	1	1463475395
1900	1147	1	1461927360
1386	1880	1	1462320179
740	1147	1	1463045417
740	1182	1	1463045417
740	1656	1	1463045417
252	1	1	1463579445
479	1590	1	1461684372
419	1281	1	1462900554
1002	1905	1	1463726660
1272	1002	1	1462538641
1201	1147	1	1462765276
1201	726	1	1462765276
1201	1584	1	1462765276
512	1147	1	1463726320
512	586	1	1463726320
512	1372	1	1463726320
1980	21	1	1462020957
1629	1629	1	1462980413
1261	1880	1	1462513361
1002	1147	1	1462807674
512	21	1	1462769559
1515	1515	1	1463485253
855	1147	1	1461684462
855	1383	1	1461684462
1197	1147	1	1463720633
1281	1147	1	1462354290
1272	2004	1	1462284087
1272	1002	1	1462284087
1261	1326	1	1462119606
1201	855	1	1462959768
1880	1261	1	1462171154
1294	1294	1	1463469238
1002	34	1	1463641219
1002	1905	1	1463641219
1002	2004	1	1463641219
1444	1261	1	1463401178
1261	1838	1	1462357322
1261	1444	1	1462357322
1261	1629	1	1462357322
1261	1880	1	1462357322
1261	1756	1	1462357322
855	1261	1	1463393630
855	165	1	1463393630
1850	1147	1	1463561383
1850	1444	1	1463561383
1514	512	1	1461595652
252	1	1	1463069671
1201	1147	1	1462965785
942	1147	1	1461761134
1201	1147	1	1461585319
1850	1147	1	1463399641
1850	1201	1	1463399641
1261	1002	1	1461762634
1261	1880	1	1461762634
1261	1850	1	1461762634
1261	1505	1	1461762634
1261	1591	1	1461762634
1261	855	1	1461762634
403	1147	1	1462813554
403	1864	1	1462813554
1182	1880	1	1462769172
1182	1828	1	1462769172
1182	1797	1	1462769172
1880	1261	1	1463755741
1457	1147	1	1463292938
1457	1850	1	1463292938
512	1147	1	1462330439
1224	1880	1	1461787386
586	1002	1	1462435134
1733	1711	1	1463620052
1002	47	1	1462878751
1002	1880	1	1462878751
1002	1261	1	1462878751
1002	1969	1	1462878751
797	1880	1	1462958890
797	809	1	1462958890
797	1002	1	1462958890
740	1147	1	1461556759
2004	1880	1	1463583809
2004	512	1	1463583809
586	1147	1	1462871364
555	1711	1	1463746476
1880	1772	1	1463069514
1880	1969	1	1463069514
512	512	1	1461640524
750	1880	1	1461843643
1900	1147	1	1463124646
84	1880	1	1462540772
1880	1356	1	1463259484
1880	512	1	1462253388
1444	1880	1	1462818035
1629	1629	1	1462796856
1940	1880	1	1462558586
1526	1880	1	1462887610
1526	1905	1	1462887610
1586	1959	1	1463482354
163	1880	1	1463741758
34	1147	1	1463554936
1787	1147	1	1462376170
1787	1201	1	1462376170
586	217	1	1461818926
586	1002	1	1461818926
1294	1147	1	1462559272
1294	1201	1	1462559272
740	1147	1	1461924280
1281	1147	1	1462436832
1281	1294	1	1462436832
1281	855	1	1462436832
1850	1147	1	1462254842
1850	1980	1	1462254842
1281	1147	1	1461495314
522	1475	1	1463495296
512	1880	1	1463055270
512	217	1	1462881814
512	1880	1	1462881814
512	1261	1	1462881814
512	1905	1	1462881814
1002	1880	1	1463729211
1383	1147	1	1461606449
541	1880	1	1463490858
541	1261	1	1463490858
411	1880	1	1461672807
411	1261	1	1461672807
411	1969	1	1461672807
411	1002	1	1461672807
217	1281	1	1461928036
217	1905	1	1461928036
1584	1147	1	1462683687
1584	855	1	1462683687
1969	419	1	1463127399
1969	120	1	1463127399
1261	1526	1	1462512651
1261	1905	1	1462512651
1261	1969	1	1462512651
203	1880	1	1461933815
1980	21	1	1462432937
1980	1002	1	1462432937
301	301	1	1462477394
586	1147	1	1461761519
586	1261	1	1461761519
586	1002	1	1461761519
1372	1147	1	1462953707
1201	1147	1	1463466378
726	1147	1	1462526838
726	217	1	1462526838
726	1201	1	1462526838
411	1756	1	1461656120
411	1002	1	1461656120
411	1880	1	1461656120
411	1969	1	1461656120
411	1590	1	1461656120
411	1261	1	1461656120
411	1812	1	1461656120
411	820	1	1461656120
90	512	1	1461913966
90	1372	1	1461913966
1629	1629	1	1461681845
203	1880	1	1463745531
1444	1147	1	1462356841
1584	1147	1	1463123622
1584	1900	1	1463123622
1505	1002	1	1461755868
1773	1880	1	1463718741
1900	1147	1	1463226619
1123	1880	1	1463654342
1629	1629	1	1462450987
1444	571	1	1463563316
411	1880	1	1461845652
411	1261	1	1461845652
411	1969	1	1461845652
411	1002	1	1461845652
1281	1900	1	1463738673
1281	1880	1	1463738673
1281	1261	1	1463738673
1281	2004	1	1463738673
1281	1002	1	1463738673
1880	229	1	1462516426
1880	1281	1	1461849396
1880	1756	1	1461849396
1880	1261	1	1461849396
1880	1969	1	1461849396
1880	1002	1	1461849396
2004	1880	1	1463036350
2004	1261	1	1463036350
692	1880	1	1461575588
692	1845	1	1461575588
350	1773	1	1463758126
1509	1880	1	1463505838
1711	1969	1	1463136871
1586	1959	1	1463040631
1742	115	1	1462116995
906	1147	1	1463370629
906	1201	1	1463370629
1629	1629	1	1463680833
1838	1590	1	1463160918
906	1147	1	1463365626
906	606	1	1463365626
1509	1918	1	1463008558
457	1591	1	1462438641
457	1880	1	1462438641
726	1147	1	1462539448
866	1880	1	1462607329
866	1256	1	1462607329
866	1969	1	1462607329
1900	1002	1	1461410013
1444	1880	1	1462427622
1261	586	1	1462555285
1002	1969	1	1463724224
1002	1880	1	1463724224
1002	1261	1	1463724224
1002	2004	1	1463724224
1261	1880	1	1463138419
1281	1969	1	1463646888
1281	1880	1	1463646888
1281	1261	1	1463646888
1281	2004	1	1463646888
1281	1002	1	1463646888
1281	1147	1	1462440303
1444	276	1	1462897736
1002	153	1	1461579505
1002	1880	1	1461579505
1002	735	1	1461579505
1002	1993	1	1461579505
1002	1261	1	1461579505
1002	827	1	1461579505
1938	1880	1	1461633823
740	1147	1	1461559409
1326	1590	1	1461658527
1326	1880	1	1461658527
411	1002	1	1462854177
1850	1147	1	1461926355
1850	403	1	1461926355
25	1261	1	1463117706
25	1905	1	1463117706
1281	1147	1	1463508647
1940	1711	1	1463486342
1880	1312	1	1462519754
1880	512	1	1462519754
1880	1980	1	1462519754
2004	1147	1	1462934537
1201	1147	1	1462606601
1261	350	1	1461693389
1261	1880	1	1461693389
1969	21	1	1461575409
1969	1880	1	1461575409
2004	1147	1	1462087171
2004	1584	1	1462087171
1998	1147	1	1461471972
1998	1900	1	1461471972
1444	1147	1	1463558748
1880	1590	1	1461411410
1880	1002	1	1461411410
906	1505	1	1462455775
906	1002	1	1462455775
1787	1147	1	1462300017
1787	1197	1	1462300017
1787	657	1	1462300017
1372	1372	1	1463365451
512	901	1	1461913041
1584	45	1	1462015992
1880	1773	1	1463568190
1880	615	1	1462697645
266	266	1	1461693659
252	1	1	1463150917
1261	1880	1	1461693665
942	1147	1	1463505317
942	1444	1	1463505317
1261	1590	1	1461652853
1501	1880	1	1462728538
1261	1880	1	1462371622
586	1147	1	1463063775
1880	1773	1	1463746987
906	1147	1	1463451140
906	34	1	1463451140
403	1147	1	1461833697
1880	1509	1	1463129296
657	657	1	1462795849
45	1147	1	1462187557
1880	1781	1	1462534140
1002	1505	1	1461756383
1880	1775	1	1461581500
1880	1773	1	1461581500
1444	1002	1	1462787254
1201	1147	1	1463897090
1197	1147	1	1462282461
1629	1629	1	1461772691
1980	411	1	1463399738
1545	1773	1	1462783919
586	1147	1	1463472077
586	1147	1	1463285905
586	586	1	1463285905
346	1711	1	1463741518
1711	1993	1	1461604152
1711	104	1	1461604152
1711	735	1	1461604152
1711	621	1	1461604152
1711	1773	1	1461604152
1711	855	1	1461604152
272	272	1	1462869053
535	1880	1	1462371344
586	1880	1	1461845156
229	1880	1	1462803775
251	1537	1	1461867662
251	1711	1	1461867662
1261	1900	1	1462802165
1261	1880	1	1462802165
1261	1905	1	1462802165
1261	1002	1	1462802165
1201	1147	1	1462878276
1261	1880	1	1462453965
1880	1444	1	1461565621
418	1580	1	1462304654
623	623	1	1463585691
1002	1147	1	1463584713
1281	1880	1	1463631457
1590	1756	1	1461827558
1261	350	1	1461519661
1845	1123	1	1461578845
1845	1580	1	1461578845
1845	1514	1	1461578845
1845	559	1	1461578845
1845	1527	1	1461578845
1845	907	1	1461578845
1845	1244	1	1461578845
1845	1884	1	1461578845
1845	120	1	1461578845
1845	1002	1	1461578845
1845	1281	1	1461578845
1845	465	1	1461578845
1845	1590	1	1461578845
1845	1261	1	1461578845
1845	1797	1	1461578845
1845	64	1	1461578845
1845	557	1	1461578845
1845	1674	1	1461578845
1845	1326	1	1461578845
1845	1969	1	1461578845
1845	1083	1	1461578845
1845	419	1	1461578845
1845	1014	1	1461578845
1845	692	1	1461578845
1845	1434	1	1461578845
1845	1925	1	1461578845
1845	457	1	1461578845
1845	575	1	1461578845
1845	333	1	1461578845
1845	830	1	1461578845
1845	479	1	1461578845
1444	345	1	1461598431
1444	1838	1	1462878959
740	1147	1	1461909539
1838	1880	1	1462188411
1880	1905	1	1462889887
1444	1002	1	1462273549
1850	1147	1	1462252473
1850	1201	1	1462252473
1918	1880	1	1462355892
1281	1147	1	1461747875
1880	1002	1	1462862547
411	1880	1	1462801561
411	1261	1	1462801561
411	1002	1	1462801561
1980	1002	1	1463643762
1980	1880	1	1463643762
1980	1969	1	1463643762
1980	1838	1	1463643762
1980	586	1	1463643762
1980	1261	1	1463643762
1261	93	1	1462346640
1261	1845	1	1462346640
2004	1147	1	1462934322
1880	1880	1	1462881722
1880	1023	1	1462881722
1444	1372	1	1463567407
1959	1959	1	1462904160
1099	1711	1	1463493606
1444	1584	1	1462291908
1261	1880	1	1461568862
1261	1969	1	1461568862
1261	2004	1	1461568862
1261	1002	1	1461568862
1002	1880	1	1462890181
1002	1444	1	1462890181
1002	1261	1	1462890181
740	1147	1	1461934440
740	629	1	1461934440
740	554	1	1461934440
1444	1584	1	1463403960
1629	1629	1	1462795263
1383	1147	1	1461773595
906	1147	1	1462797781
820	1002	1	1461645600
820	1797	1	1461645600
522	1707	1	1463504625
1880	1272	1	1462779783
1880	1002	1	1462779783
1629	1629	1	1463150977
1444	1880	1	1461474036
1444	1261	1	1461474036
1444	1002	1	1461474036
1880	1147	1	1463760583
1002	1312	1	1462853748
1002	1980	1	1462853748
1850	1147	1	1461844553
1850	1444	1	1461844553
1880	586	1	1463344277
1797	820	1	1463490543
1969	1880	1	1462449679
1969	1261	1	1462449679
1969	2004	1	1462449679
1969	1002	1	1462449679
411	1147	1	1463478583
1590	1261	1	1461571867
1261	1880	1	1463741051
1261	2004	1	1463741051
1261	1002	1	1463741051
1773	1002	1	1462892486
855	1933	1	1463750197
855	1860	1	1463750197
855	47	1	1463750197
855	1471	1	1463750197
855	1002	1	1463750197
855	1880	1	1463750197
855	1505	1	1463750197
855	1261	1	1463750197
855	1591	1	1463750197
1590	1261	1	1461902488
1880	350	1	1462514244
1880	84	1	1462514244
1880	1773	1	1462514244
1880	1261	1	1462514244
1880	412	1	1462514244
350	832	1	1463954776
350	203	1	1463954776
350	84	1	1463954776
350	1711	1	1463954776
350	1567	1	1463954776
350	536	1	1463954776
550	1880	1	1463588358
1629	1629	1	1462284589
2004	1526	1	1462293511
2004	1880	1	1462293511
2004	1905	1	1462293511
1880	1261	1	1462424778
1880	2004	1	1462424778
1383	1147	1	1461824829
161	1711	1	1463582238
1880	350	1	1463645792
2005	1	1	1462973559
1880	512	1	1462515246
1880	1372	1	1462515246
1261	1880	1	1461781651
1261	1773	1	1461781651
1881	1711	1	1461939092
1526	1272	1	1462284326
1526	537	1	1462284326
1377	1711	1	1461721271
346	1711	1	1461580405
726	1147	1	1462502116
1969	1880	1	1463045705
1880	512	1	1462520732
1880	1372	1	1462520732
346	1711	1	1461500552
1880	700	1	1463465161
1880	1880	1	1463465161
1444	1475	1	1463489940
45	1147	1	1461728354
942	1147	1	1462279121
1372	1880	1	1463453463
1845	1880	1	1462432705
1845	1590	1	1462432705
1845	1261	1	1462432705
1845	1838	1	1462432705
2004	1147	1	1463562857
2004	1980	1	1463562857
841	1880	1	1461960578
1201	1147	1	1462937972
1584	1584	1	1462085353
1372	1147	1	1462933835
1880	1444	1	1463576388
1880	1261	1	1463576388
1261	1905	1	1463375728
1002	586	1	1462685495
34	1147	1	1463501136
34	1201	1	1463501136
1261	1880	1	1463487985
512	1880	1	1461585237
1850	1147	1	1463381642
1850	1201	1	1463381642
1880	512	1	1462339561
1880	1501	1	1462339750
621	1880	1	1462392179
621	1773	1	1462392179
621	1050	1	1462392179
1584	1281	1	1462453473
1584	1147	1	1462453473
1444	1880	1	1462973047
1980	2004	1	1462289429
1002	1147	1	1461917977
797	605	1	1463575851
1261	1105	1	1462262914
1880	350	1	1462512998
1880	84	1	1462512998
1880	1773	1	1462512998
1880	1261	1	1462512998
1880	412	1	1462512998
411	1880	1	1462977160
411	1261	1	1462977160
411	1969	1	1462977160
411	1002	1	1462977160
1673	1554	1	1463648498
621	203	1	1462210973
621	329	1	1462210973
621	1880	1	1462210973
621	1993	1	1462210973
621	350	1	1462210973
621	1773	1	1462210973
1900	1905	1	1461925989
1900	411	1	1461925989
1590	1261	1	1462451652
1261	1905	1	1461678057
1880	347	1	1463725691
339	1147	1	1463662449
1969	1905	1	1463144214
1294	1294	1	1461828275
1900	1905	1	1463567271
1900	2004	1	1463567271
1632	1	1	1463653488
856	692	1	1462464932
1880	47	1	1462804399
1880	1261	1	1462804399
1880	1969	1	1462804399
1880	1002	1	1462804399
1377	1711	1	1463190775
1742	115	1	1461764571
411	1444	1	1462709950
1457	1147	1	1462903587
1457	942	1	1462903587
1880	1880	1	1461692036
1880	727	1	1461692036
942	1147	1	1463681464
942	1201	1	1463681464
420	420	1	1463155578
1444	1147	1	1461658838
25	1147	1	1462078155
25	1584	1	1462078155
621	1880	1	1463682256
1880	550	1	1463120340
1444	1584	1	1462687596
855	34	1	1463367877
1711	1458	1	1461902546
1980	1969	1	1463410424
329	1880	1	1462194739
512	1261	1	1463040994
512	2004	1	1463040994
586	1756	1	1462341037
586	1002	1	1462341037
586	1880	1	1462341037
586	1969	1	1462341037
586	1590	1	1462341037
586	1261	1	1462341037
586	1551	1	1462341037
586	1845	1	1462341037
1002	1900	1	1462778484
1002	1905	1	1462778484
1838	1444	1	1462877159
350	1838	1	1463549758
586	1147	1	1463460621
34	1147	1	1462093303
1773	1591	1	1462777886
512	1880	1	1462352852
1281	1880	1	1463578623
1444	1880	1	1461566338
1880	350	1	1462515559
367	1711	1	1462986684
2004	1880	1	1462280021
2004	1261	1	1462280021
2004	1969	1	1462280021
2004	1002	1	1462280021
1880	586	1	1461845775
1261	350	1	1463474973
1880	1905	1	1463401105
1880	2004	1	1463401105
1002	1905	1	1462769497
1969	1880	1	1462881581
1969	1261	1	1462881581
1969	1002	1	1462881581
252	1	1	1463073161
1514	1560	1	1463482165
1514	1696	1	1463482165
1514	1654	1	1463482165
1514	146	1	1463482165
1514	1790	1	1463482165
1980	1526	1	1462293777
1980	1880	1	1462293777
1980	1905	1	1462293777
1629	1629	1	1462565994
1261	1880	1	1463561101
1880	1147	1	1463218405
1514	1560	1	1463478442
1514	1696	1	1463478442
1514	1654	1	1463478442
1514	146	1	1463478442
1514	1790	1	1463478442
34	1787	1	1462370124
34	1147	1	1462370124
34	1201	1	1462370124
1900	1147	1	1461478147
1584	1147	1	1461691607
1584	1002	1	1461691607
1444	1880	1	1462294865
1582	92	1	1461760202
1582	1147	1	1461760202
1582	1383	1	1461760202
1002	1880	1	1462876181
1002	1444	1	1462876181
1002	1261	1	1462876181
1261	1880	1	1461397472
586	1147	1	1463137640
616	1880	1	1462540613
265	1475	1	1463503177
1261	1147	1	1461762452
2004	1261	1	1463566645
2004	1880	1	1463566645
2004	1980	1	1463566645
2004	1969	1	1463566645
2004	1002	1	1463566645
586	1147	1	1463233896
586	586	1	1463233896
1590	1838	1	1463247366
1281	1147	1	1462526695
1201	1147	1	1462884095
1201	586	1	1462884095
1444	1147	1	1463392047
855	1905	1	1461644860
1584	1584	1	1463123977
740	1147	1	1463924299
740	1182	1	1463924299
740	1656	1	1463924299
512	21	1	1463120562
1880	1390	1	1462771821
1880	1580	1	1462771821
1880	1756	1	1462771821
1444	1880	1	1462875988
1444	1261	1	1462875988
1444	1002	1	1462875988
1002	1969	1	1462343469
1002	1880	1	1462343469
1002	1261	1	1462343469
1002	1372	1	1462343469
1002	2004	1	1462343469
1880	1272	1	1462167047
1880	537	1	1462167047
1880	84	1	1462512648
1261	586	1	1461587853
1261	1590	1	1461587853
1002	1969	1	1462179711
1002	1880	1	1462179711
1002	1261	1	1462179711
1002	2004	1	1462179711
341	1711	1	1462550288
1880	1591	1	1461757473
1880	1505	1	1461757473
1880	855	1	1461757473
1880	1002	1	1461757473
2004	1147	1	1463031140
1002	1147	1	1463890742
1995	1995	1	1463405487
1580	1880	1	1462728834
1580	512	1	1462728834
1580	1756	1	1462728834
1900	1261	1	1461747150
1900	1905	1	1461747150
1900	1905	1	1463901985
1900	1002	1	1463901985
1980	1880	1	1462365777
1980	1261	1	1462365777
1980	1002	1	1462365777
1485	1711	1	1462210247
2004	1880	1	1462946139
2004	1261	1	1462946139
2004	1969	1	1462946139
2004	1002	1	1462946139
412	1469	1	1462603210
1002	1590	1	1462192507
586	1880	1	1462341276
350	1880	1	1463690446
350	1261	1	1463690446
350	203	1	1463690446
832	1880	1	1463085503
1377	1711	1	1462671730
465	1880	1	1462526490
1591	1272	1	1461849821
1591	537	1	1461849821
855	1261	1	1461690410
855	2004	1	1461690410
1880	1526	1	1462293432
1880	1905	1	1462293432
1880	1880	1	1461475869
586	1469	1	1462549208
1395	1395	1	1461788268
1880	1880	1	1461933510
1880	1666	1	1461933510
1444	411	1	1461843356
586	1147	1	1463483024
1900	1905	1	1461929141
1900	411	1	1461929141
600	600	1	1463659274
1002	1880	1	1462274463
1002	1261	1	1462274463
2001	1147	1	1462774005
2001	1201	1	1462774005
1880	21	1	1462692972
1880	1444	1	1462692972
252	1	1	1463513729
34	1147	1	1462623655
1281	1147	1	1462448403
906	1147	1	1463451333
906	855	1	1463451333
832	1567	1	1463828206
1444	12	1	1462897073
350	1261	1	1461504318
1629	1629	1	1462205160
390	987	1	1462889791
1508	1508	1	1463549334
586	1469	1	1463135887
1995	1995	1	1462807359
1880	512	1	1463647852
1880	2004	1	1463647852
512	1845	1	1463035487
2004	1147	1	1462078904
1850	1147	1	1462342709
1850	657	1	1462342709
1002	1880	1	1461849700
1002	1969	1	1461849700
1002	2004	1	1461849700
1002	1261	1	1461849700
1444	1838	1	1462874872
586	1147	1	1462861038
1444	855	1	1462287048
411	1838	1	1462929636
411	1880	1	1462929636
411	1261	1	1462929636
411	1969	1	1462929636
411	1002	1	1462929636
1272	1272	1	1462537091
1272	537	1	1462537091
